dataset_name,idx,words,words_rationale,Partition SHAP,LIME,Integrated Gradient,LIME-LLM
sst2,144,the,0,-0.0111625303489396,0.0158446134082989,-0.0440004955890835,0.010438573959827984
sst2,144,tricks,0,-0.0091476370283039,-0.0086915210362363,-0.0755297434561655,0.0027451003660550074
sst2,144,alone,0,-0.0295308989110927,-0.0412638857762775,0.0088156892743789,0.01873102671525512
sst2,144,are,0,-0.0710905206297875,-0.0182319115066925,-0.0176385447144947,0.01043857395982799
sst2,144,not,1,-0.3150539338006293,-0.3122257422755137,0.134808658511443,0.0
sst2,144,enough,1,0.0150221803010593,-0.0189352352482612,0.0269013171214101,0.0
sst2,144,to,0,-0.0034785201941728,0.0074772705895275,0.0509862181658971,0.0
sst2,144,salvage,1,-0.0444382672850702,-0.0333271642253321,0.0377282671258579,0.0
sst2,144,this,0,-0.0214522398867561,0.0039178447458117,0.0133789034608878,0.015791554936684618
sst2,144,lifeless,1,-0.3879320146769756,-0.2549547708841107,0.2402730113623065,0.0
sst2,144,boxing,0,-0.0233629661467119,-0.0586859668388616,0.0583264094529902,0.010830401378562666
sst2,144,film,0,-0.0246505976885134,-0.0243933315361608,-0.008294213608468,0.033685485740922366
sst2,144,.,0,-0.0065552831040991,-0.0148465735263517,0.1135423479956774,0.0
sst2,648,further,0,0.0312763860859853,0.0115345234707653,-0.0105355797900011,0.03433324365673806
sst2,648,proof,1,-0.0367546862577747,-0.0039689195488696,0.0081842768732967,0.03884006923079155
sst2,648,that,0,-0.058876684423655,-0.0594458719599811,0.0104329535856235,0.0
sst2,648,the,0,0.0240745489117305,-0.0133690309104146,-0.001963135378356,0.03433324365673806
sst2,648,epicenter,0,0.0269768915866223,0.0367239502707878,0.1050361370249217,0.03682157722822639
sst2,648,of,0,-0.0134481620224906,-0.0014759078409119,-0.0220801676799319,0.03884006923079155
sst2,648,cool,1,0.0285192674726855,0.0558057126042351,-0.0688196150186104,0.017961990020682196
sst2,648,",",0,0.0647098940964588,0.0317586411908217,-0.0039351811301083,0.0
sst2,648,beautiful,1,0.2004713512602569,0.1492090059349667,-0.0926834294007385,0.0179619900206822
sst2,648,",",0,0.0231521555652861,0.011555874928973,0.0279956502707462,0.0
sst2,648,thought-provoking,1,0.0349159860004265,0.0554461564291726,0.0209039824469368,0.023142965712294135
sst2,648,foreign,0,-0.0132427878017704,-0.0125843974108874,0.0524304236562246,0.0
sst2,648,cinema,0,-0.0089405339842819,0.016479364487991,0.0213207218897728,0.0
sst2,648,is,0,-0.023160265250222,-0.0698062441998789,-0.0106791633259629,0.02594809626468038
sst2,648,smack-dab,0,-0.0078346293562185,0.0206123340685958,0.0684617240178953,0.0
sst2,648,in,0,-0.0229824485504094,-0.0082505215738388,-0.0134764834275949,0.02314296571229413
sst2,648,the,0,-0.0215720971976088,-0.0217526780912495,0.0018706206179737,0.03433324365673806
sst2,648,middle,0,-0.0267737896851053,-0.0150104495011392,-0.0573988366716622,0.0
sst2,648,of,0,-0.0132237525869853,-0.0245761919615709,-0.0534682949309263,0.03884006923079155
sst2,648,dubya,0,-0.0071702160108993,0.0072241648232851,0.0038877553659484,0.0
sst2,648,'s,0,-0.0049617571904602,0.0053074367551433,0.0051448365408747,0.0
sst2,648,axis,0,-0.0080618054146988,-0.0075466844524241,0.0013218206859034,0.02594809626468038
sst2,648,of,0,-0.0080618054146988,0.015403937542032,-0.0160300336900291,0.03884006923079155
sst2,648,evil,0,-0.0814048460404242,-0.0675483250043558,0.0673812086696571,0.0
sst2,648,.,0,-0.0158927936226728,-0.0248250475699791,0.0227594604475399,0.0
sst2,438,the,0,0.000120679355606,-0.0153241006054202,0.0174568570399827,0.00571101471536636
sst2,438,movie,0,-0.0027090412861534,0.0021883491523404,0.0218488991126516,0.0
sst2,438,has,0,-0.0007647504878589,0.0040422256431405,0.0058919995385914,0.0
sst2,438,an,0,0.0351124325974465,0.0440088624520466,0.027753668070297,0.04095958526324432
sst2,438,infectious,1,0.1294438867422922,0.1652319623446503,-0.1040252291162235,0.04095958526324431
sst2,438,exuberance,1,0.0353927271957441,0.0653299583060654,0.0429847935400653,0.04095958526324432
sst2,438,that,0,0.052701111080794,0.006938441277451,-0.039227289659119,0.002874571994436459
sst2,438,will,0,0.0935543888652339,0.0647979610353691,0.0321763754087659,0.002874571994436459
sst2,438,engage,1,0.0628696744886214,0.0593419798523747,0.0417066342471507,0.0
sst2,438,anyone,0,-0.019762869982439,-0.0529727556120962,-0.0613854392728914,0.002874571994436459
sst2,438,with,0,0.0122882833451136,0.0138109290584886,-0.0180031588219922,0.0
sst2,438,a,0,0.0161796895050298,0.0016913857299936,-0.0427074558552124,0.04095958526324432
sst2,438,passing,0,-0.0033891688963037,-0.0092042733672716,0.0060318024745371,0.016194176927804452
sst2,438,interest,0,0.0284136691952794,0.0048222162200073,-0.0224432430385213,0.018222212888608705
sst2,438,in,0,0.0006593490706533,-0.0034835887781541,-0.0095254739659179,0.04095958526324431
sst2,438,the,0,0.0006593490706533,-0.0130607540094052,-0.0108281457487807,0.00571101471536636
sst2,438,skate/surf,0,0.0006593490706533,-0.0110442488668714,0.0219589377803996,0.0
sst2,438,culture,0,0.0002953559790782,0.0218153572252854,-0.0020049612728841,0.0
sst2,438,",",0,0.0001033520656855,0.0058564832215362,-0.0183624505119919,0.0
sst2,438,the,0,-0.0037918566409175,-0.0045452100141978,0.0027915512348507,0.00571101471536636
sst2,438,l.a.,0,-0.0012648044880847,0.0194453160652067,0.0158353805740382,0.0
sst2,438,beach,0,-0.0310082103027259,-0.0066580633917209,-0.0067934824598218,0.0
sst2,438,scene,0,-0.0246312588773712,-0.0149682869427786,-0.0014690109929248,0.0
sst2,438,and,0,-0.008557851517346,-0.0025066709652696,-0.0026774325722173,0.0
sst2,438,the,0,-0.0208707203888624,-0.0016054365575677,0.0006547222769475,0.00571101471536636
sst2,438,imaginative,1,-0.0004952271722293,0.0220088398318391,0.0064752046486711,0.013168166901369151
sst2,438,(,0,-0.0254319370868517,-0.0102218733485358,-0.0111440216597283,0.0
sst2,438,and,0,0.000500156501511,0.0039972949551123,-0.0173684082831379,0.0
sst2,438,sometimes,0,-0.0189188681117957,-0.007436144904785,-0.0098907621268358,0.0
sst2,438,illegal,0,-0.0592617105507556,-0.0398392533315451,0.0006686622341063,0.0
sst2,438,),0,-0.000476452993368,0.0168901593851025,-0.0147723012752623,0.0
sst2,438,ways,0,-0.0099967536961179,0.0164856484069053,0.0059538709222322,0.0
sst2,438,kids,0,-0.0099998588027128,0.0082848069962934,-0.0105120979643924,0.028304467589849537
sst2,438,can,0,-0.0065865826170608,0.0072190671009716,-0.0047772367560724,0.0
sst2,438,make,0,-0.0107021250242566,0.0084794935406398,0.0010653495391085,0.0
sst2,438,a,0,-0.0140825441392469,-0.0032235540854113,-0.0125400372690394,0.04095958526324432
sst2,438,playground,0,-0.0257166589529411,-0.0163032746705005,-0.0086594407789369,0.0
sst2,438,out,0,0.0048301781808794,-0.0039857710408347,0.0066615659883148,0.0
sst2,438,of,0,0.002820128088173,-0.0053943215136137,0.0059614931482051,0.0
sst2,438,the,0,-0.019996011113384,0.0096733298624978,-0.0298068910954177,0.00571101471536636
sst2,438,refuse,0,-0.0831093141073162,-0.0607129298701507,0.0503173410992382,0.0
sst2,438,of,0,-0.0100340926860991,-0.0014431486773609,-0.0441543738691244,0.0
sst2,438,adults,0,-0.0150245061246852,-0.0075793336973788,0.0117758522926939,0.0
sst2,438,.,0,-0.0143595005881615,0.0125358841577887,0.0134640654695587,0.0
sst2,587,director,0,6.783297292916907e-05,-0.0077364703624736,-0.002039628637924,0.05438097300850627
sst2,587,uwe,0,-0.0014739503782855,0.0019325079216041,0.0260928430830227,0.0
sst2,587,boll,0,-0.0009351118396506,0.0021779475799016,-0.0024885240517182,0.0
sst2,587,and,0,-0.0004623145311744,0.0203239091712214,-0.001818000212874,0.023896443911294564
sst2,587,the,0,-0.0035225771264363,-0.0222367420604565,-0.0015138955836243,0.023896443911294567
sst2,587,actors,0,-0.0171019286059388,-0.0171117087808304,0.0261568638211379,0.050426330328451584
sst2,587,provide,0,0.0156365693663553,0.0722688769113321,0.0413164320682261,0.017776339955670014
sst2,587,scant,1,-0.1058416077687951,-0.0715192069575022,0.1814323142208919,0.013748918595856592
sst2,587,reason,1,-0.1180838066287491,-0.1284383576542223,-0.0200598344124883,0.0
sst2,587,to,0,-0.0321705236153238,-0.0314385577296641,0.0649235739934261,0.05438097300850627
sst2,587,care,1,-0.0372845487153339,-0.036299716828441,0.014932172495506,0.0
sst2,587,in,0,-0.0207601798867872,-0.0319127363701083,-0.0598268951131496,0.0
sst2,587,this,0,-0.0671327341661442,-0.0065641615401072,-0.0799896133520289,0.0
sst2,587,crude,1,-0.2899108758882081,-0.1794860072997056,0.1990409151691079,0.05739205849274896
sst2,587,'70s,0,0.0141123229304747,-0.0133335671454569,0.0144273849576113,0.006656770028417875
sst2,587,throwback,1,0.0050327497145728,0.0376195579543483,0.0307975544507929,0.05281259370674418
sst2,587,.,0,-0.0066605532130332,-0.0474408744478374,-0.0056764477946523,0.0
sst2,585,one,0,-0.0024311424382815,-0.038119617122571,-0.0237361146542351,0.0
sst2,585,of,0,-0.0019289019419531,-0.0274992144904372,0.0274812052003259,0.0
sst2,585,those,0,-0.0091065307686188,-0.021855473727699,0.0895591085911959,0.02489987474319239
sst2,585,pictures,0,0.0010210515257668,-0.0387012133426687,0.0433015795622292,0.046310832175694476
sst2,585,whose,0,-0.0053536043461493,-0.0729023333184658,0.0146896782048454,0.0
sst2,585,promising,0,0.0246492068564645,-0.0122185480796966,-0.0189957236391999,0.032506014086562396
sst2,585,",",0,-0.0045354666357834,0.0056244771831977,0.0354703601847065,0.0
sst2,585,if,0,-0.0173901305566724,-0.0387426157504927,0.0339849193568663,0.046703056996040535
sst2,585,rather,0,-0.0095253092868908,-0.0427171774880705,0.0270200936189149,0.0
sst2,585,precious,1,0.0242565880282874,0.0045017344244986,-0.0051193355439938,0.026582722068385863
sst2,585,",",0,0.003516887376021,-0.0345347355740084,0.0113022548910813,0.0
sst2,585,premise,0,-0.0810384361646811,-0.0900885345631059,-0.0411682952451216,0.032506014086562396
sst2,585,is,0,-0.0470404785376838,-0.1048500059758823,-0.0906012990111394,0.032506014086562396
sst2,585,undercut,1,-0.106029120890767,-0.0388198530153168,0.0483816699733698,0.030884449596394994
sst2,585,by,0,-0.0371438211740003,-0.0746168671320882,-0.0556257245173322,0.0
sst2,585,amateurish,1,-0.1090338295547388,-0.0632020325902229,0.1158872315986325,0.028950836697182167
sst2,585,execution,0,-0.0543429107118692,-0.0983311268879602,0.1055428998295282,0.02233188159510353
sst2,585,.,0,-0.0155791945249777,-0.0253487970473214,-0.0443066258956046,0.0
sst2,286,at,0,0.006743486534506,0.022806970825317,0.0002787639734717,0.002793893844713713
sst2,286,its,0,0.0005856197491358,0.0006884625046463,-0.0528219277766362,0.005726377627824869
sst2,286,best,1,0.0080294180203287,0.1414358724648334,-0.0116946702001907,0.0018347226164992776
sst2,286,",",0,0.0018269532856844,0.0560331200739274,0.0400553692110789,0.0
sst2,286,queen,0,0.0141755785175638,-0.0064699444220981,-0.0631538514988256,0.0017340425458171294
sst2,286,is,0,-0.0098886253404106,0.0053092101464423,-0.004168938754894,0.0
sst2,286,campy,1,-0.0040849995003423,-0.013834498904644,0.0249787941044851,0.001284980309831613
sst2,286,fun,1,0.4111922339986085,0.2282283491894689,-0.3427824410203295,0.0
sst2,286,like,0,-0.0662814912762143,-0.0866393194726785,0.0917991828463555,0.0016045172080363923
sst2,286,the,0,-0.0226559937863782,0.0118378375262078,0.0240514561245728,0.0016045172080363923
sst2,286,vincent,0,0.0214940553501337,0.0221993566840459,-0.0118775332136548,0.0
sst2,286,price,0,-0.0223714867175348,-0.0609456486107514,-0.0216696764259117,0.0
sst2,286,horror,0,-0.0688323882461452,-0.045290822581506,0.0974216004629267,0.0
sst2,286,classics,1,0.0525876537006089,0.0821169766280579,0.0534761855889614,0.006493627281020445
sst2,286,of,0,-0.0141303103866618,0.0345019008101959,0.0156606465750981,0.00017212460862449952
sst2,286,the,0,-0.0248463974953865,-0.0282194958043151,0.0053353508807078,0.0016045172080363923
sst2,286,'60s,0,-0.0174505334880378,0.0209398344152907,0.0030273117873132,0.007184309141239361
sst2,286,.,0,-0.0388736080534329,-0.0205685086615886,-0.0103875210327249,0.0
sst2,356,jason,0,0.0064758229678186,0.0109032866082584,-0.0035382444414054,0.05844618906855139
sst2,356,x,0,-0.0016751771295049,-0.011623883853921,0.0831540383801223,0.011112082158584946
sst2,356,is,0,0.0088677784087289,0.0248261878095267,0.0200855010503951,0.018377849396917313
sst2,356,positively,0,0.0279736197536858,0.0554068825646736,0.028504099037442,0.0
sst2,356,anti-darwinian,1,0.0044337944224531,0.0424577987733012,0.0600629062634049,0.0140423475522111
sst2,356,:,0,-0.0147643329623366,-0.0111619322563509,-0.0512769880807249,0.0
sst2,356,nine,0,-0.0190850847918548,0.0068682714624686,-0.0347201601070349,0.0
sst2,356,sequels,0,-0.0099244007363354,-0.0115212444249873,-0.0052303166280541,0.0
sst2,356,and,0,-0.0078831738434252,-0.0042548134550027,0.008555096011673,0.03844309711306502
sst2,356,400,0,-0.0258845189070448,-0.0113749701247895,0.0068667242223598,0.0
sst2,356,years,0,-0.0122720053883578,0.0234458171711933,0.0055211206608417,0.0
sst2,356,later,0,-0.0292324964948103,-0.0200700327510594,-0.027175041136063,0.0
sst2,356,",",0,-0.0211249963177845,0.0147727557227869,-0.0416369101510519,0.0
sst2,356,the,0,-0.0070306665886567,-0.0113136341558455,-0.0168988912058038,0.05346393403156437
sst2,356,teens,0,-0.0041172357034694,0.0357547831377571,0.0094453990715564,0.05805170714326302
sst2,356,are,0,-0.0776350721088928,-0.0085592110205679,0.0094477505796925,0.019033324854675234
sst2,356,none,1,-0.2305374262682895,-0.1522009017390632,-0.0482358504440647,0.05844618906855139
sst2,356,the,0,-0.0131743092153302,-0.0305908175391772,0.068813269944189,0.05346393403156437
sst2,356,wiser,1,-0.0270356753952338,-0.0161059939238514,0.0249011012216725,0.018377849396917313
sst2,356,and,0,0.0407856884638175,0.0142605156704344,0.0513550284953087,0.03844309711306502
sst2,356,jason,0,-0.0070115704415085,0.0068162959895929,0.0052103877541398,0.05844618906855139
sst2,356,still,0,-0.0109252510503856,0.0109618379832455,0.0103746066827018,0.04255102952064785
sst2,356,kills,0,-0.0378290661591032,-0.0655541218257396,0.060048056333677,0.030636972414443422
sst2,356,on,0,-0.0169425853070548,0.0643716764861688,0.0099326738167918,0.05844618906855139
sst2,356,auto-pilot,1,-0.0078718631281492,-0.0080201911743609,0.0175291916018499,0.0
sst2,356,.,0,-0.0066123243607713,-0.0125527753335212,-0.0319566590345578,0.0
sst2,857,visually,0,0.0369011716247975,0.0462129814662425,0.0318459999487959,0.0
sst2,857,imaginative,1,0.0274146486137727,0.0585176830317157,0.0068369734479517,0.00790590896690284
sst2,857,",",0,0.0251726510993396,0.0141414789865875,-0.0192993916309927,0.0
sst2,857,thematically,0,0.0142779849940866,0.0086391713826514,0.0132689850390338,0.006567090045830267
sst2,857,instructive,1,0.0259989988081288,0.0314912998475197,0.0003055577274459,0.0
sst2,857,and,0,0.025915264565111,0.0240651117870479,-0.0067814168723562,0.016360417979079143
sst2,857,thoroughly,1,0.0157949505457616,0.0276316247124617,0.0049202869321492,0.0
sst2,857,delightful,1,0.0239255290534899,0.1526374820715453,0.0044205127042864,0.0
sst2,857,",",0,0.0045128307170691,0.0045995253555505,0.0406934339862634,0.0
sst2,857,it,0,-0.0020392683556633,-0.0241506507309692,0.0383980944975356,0.007761111086341032
sst2,857,takes,0,0.0703974803963241,0.0230683236736535,-0.0265277512594409,0.0
sst2,857,us,0,-0.0197369103836811,0.0730276358119095,-0.035623966160974,0.0
sst2,857,on,0,0.0054611357515917,0.0075429756560461,0.0186525216678126,0.0
sst2,857,a,0,-0.0122933317238116,-0.0261618968824209,0.0189711939838693,0.016360417979079143
sst2,857,roller-coaster,0,-0.0100413600693696,-0.0012601729886677,0.0010417889683398,0.006765216488005673
sst2,857,ride,0,0.0568663555957747,0.0521391862673938,-0.0466330708097829,0.00294153625886636
sst2,857,from,0,-0.0019166995115988,-0.0243038987610938,-0.0329036536742096,0.0
sst2,857,innocence,0,0.0381766461594118,0.0066698519577025,-0.0090688560573399,0.0
sst2,857,to,0,0.0186604704714663,0.0346113084137805,0.016094395762838,0.0
sst2,857,experience,0,0.0036753850282129,0.0248977112264559,0.013457479378194,0.0
sst2,857,without,0,0.0425531088898641,0.0212886348999232,-0.0274278051993612,0.007761111086341032
sst2,857,even,0,-0.0573964189507191,-0.0195545785966744,-0.0316281064621873,0.007761111086341033
sst2,857,a,0,-0.0583035733992512,0.0038572100142197,-0.0204547511205082,0.016360417979079143
sst2,857,hint,0,-0.0417313465869449,-0.0191273758456167,-0.1384659944055891,0.00776111108634103
sst2,857,of,0,0.002360522315918,-0.0069564243067005,0.0176057570528876,0.0
sst2,857,that,0,-0.0225438878823935,-0.015273606138967,-0.0066001655299808,0.0
sst2,857,typical,0,-0.0613975520775678,-0.0441655915310457,-0.0699577230517595,0.0
sst2,857,kiddie-flick,0,-0.0230589023311018,-0.0059951621199864,0.0130399995284168,0.0
sst2,857,sentimentality,0,-0.0071174369405209,0.0074753627893593,0.0271316949261276,0.006765216488005673
sst2,857,.,0,-0.0121949753486338,-0.0001459062416627,-0.017121726211682,0.0
sst2,452,it,0,-0.0110101416896299,-0.0074279481439911,-0.0325628826627721,0.009460521019310815
sst2,452,'s,0,0.0147223458072748,0.0306269005346728,0.0258758807249855,0.0
sst2,452,clear,0,-0.0131808740509271,0.0043820334093148,-0.0203234889856432,0.0
sst2,452,the,0,-0.0053970030877528,-0.027216799882616,-0.0367715780758381,0.009460521019310815
sst2,452,filmmakers,0,-0.0270501274865885,0.0057351184743347,0.0009370723092982,0.0
sst2,452,were,0,-0.0564193872264155,-0.0295371740974289,-0.0143975238735861,0.0
sst2,452,n't,1,-0.004078202819101,-0.0013207794988272,0.0431665498243622,0.009460521019310815
sst2,452,sure,1,0.0085336049258133,-0.0275903544253316,-0.0378565102426293,0.0
sst2,452,where,0,-0.0016574358417319,-0.0385402064131475,0.020204374977731,0.0
sst2,452,they,0,-0.0046362657473235,-0.0140019607932179,0.0124629414774445,0.009460521019310815
sst2,452,wanted,0,-0.0054498000254746,-0.0084325251915137,0.0164013915830747,0.009460521019310815
sst2,452,their,0,-0.003907421938414,0.0094223540563952,-0.0019767805970114,0.009460521019310815
sst2,452,story,0,-0.0822462557158172,-0.0116215653997996,-0.0046008934323378,0.009460521019310815
sst2,452,to,0,-0.016707061521671,-0.0095681413770759,-0.0020667374004582,0.009460521019310815
sst2,452,go,0,-0.0301703377222316,-0.0077950702374684,0.00972501591633,0.0
sst2,452,",",0,-0.0179906306320173,0.0138065227255706,0.0052465941798105,0.0
sst2,452,and,0,0.0137539720992082,-0.0148209233253254,-0.0232432973708135,0.009460521019310815
sst2,452,even,1,-0.0002462052171117,-0.0016155723208577,-0.0074745672512472,0.0522736320527262
sst2,452,more,0,-0.0026036682870019,0.0293231230499232,0.0014745191475688,0.052273632052726206
sst2,452,clear,0,0.0122210573086528,0.0024007819365034,0.0020459086141275,0.0
sst2,452,that,0,0.0159804815315647,-0.0208722119829214,0.0594169647431775,0.09767751476648993
sst2,452,they,0,-0.0376200148569761,-0.0677517221273054,-0.0488698832789045,0.009460521019310815
sst2,452,lack,1,-0.239497953403456,-0.2322648595530517,0.2910834646978206,0.0
sst2,452,the,0,-0.0076577354454011,0.0016256457671715,0.0231865410851643,0.009460521019310815
sst2,452,skills,1,-0.0379818949689829,0.0228444717768439,-0.0236590629858699,0.06282898846910896
sst2,452,to,0,-0.0145497937226861,-0.0081112165505229,-0.0119618503758735,0.009460521019310815
sst2,452,get,0,-0.005520740688335,-0.0194181759707033,-0.0121332676054372,0.06164479546035168
sst2,452,us,0,-0.0033950881950829,-0.0122975276849297,0.0056851708071763,0.06164479546035168
sst2,452,to,0,-0.0023387236711337,-0.0192096125628512,0.0206199474817282,0.009460521019310815
sst2,452,this,0,-0.0224276564291877,-0.0188206886458295,0.0052091151539249,0.025169983787826034
sst2,452,undetermined,1,-0.0039520445051506,-0.0007703012511548,0.0168114103186834,0.009460521019310815
sst2,452,destination,0,-0.0240288086799453,-0.0337987256763276,-0.013025468989327,0.04170054238049728
sst2,452,.,0,-0.0134133352616203,-0.0239136929978901,0.0241962766012374,0.0
sst2,539,do,1,0.0913588099914016,-0.1651393422241047,-0.1153227258818715,0.022511542161493286
sst2,539,not,1,-0.5522770179121813,-0.5443724367782249,0.5716748449941664,0.23038848070026713
sst2,539,see,1,-0.1612982232327934,-0.0391641132874,0.058918600898231,0.15781681170269132
sst2,539,this,0,0.0733954234069099,-0.0710574506329682,0.0167202992424811,0.2005859455005567
sst2,539,film,0,0.0803047871337335,-0.1019292553117848,0.0310068093089291,0.03965002092758727
sst2,539,.,0,0.0413657165222899,-0.0783374017655171,-0.0462932345667456,0.0
sst2,825,candid,1,0.0906247574226758,0.0324861657236006,0.0212627573033037,0.004423231751756535
sst2,825,and,0,0.0248994937141714,0.0297737782946341,0.0222576122790078,0.004423231751756535
sst2,825,comfortable,1,0.0613740670444404,0.1025813079517097,-0.0014851909786916,0.15305946362955014
sst2,825,;,0,0.0074528759460198,0.0363838315463347,0.0690054367995976,0.0
sst2,825,a,0,0.0010977267619167,0.0040560523389528,0.0164460636099143,0.15305946362955014
sst2,825,film,0,0.0010977267619167,-0.0170653115163838,-0.1003430726645413,0.03337718283698226
sst2,825,that,0,0.0040072277261378,-0.0016398758225612,-0.045526103503582,0.025496354593323865
sst2,825,deftly,1,0.0205804276057941,0.02525489224333,0.1766368107975587,0.0
sst2,825,balances,1,0.0231062606638894,0.0365649079210518,-0.0265501632735435,0.0
sst2,825,action,0,0.0319756106099326,-0.0456740020703319,0.0057304531314387,0.03281900768457186
sst2,825,and,0,0.0463993534315463,0.0515974042949828,-2.093238823424908e-05,0.004423231751756535
sst2,825,reflection,0,-0.0211764106014091,-0.0032562916856183,0.0090248965013321,0.0
sst2,825,as,0,-0.0238588782159094,-0.0087059982026545,0.0166667193212177,0.02562256078853237
sst2,825,it,0,-0.0904688230110181,-0.0099216139359963,-0.0332282538125373,0.0
sst2,825,lets,0,0.1682873241837606,0.0414914561725456,-0.012372967988403,0.0
sst2,825,you,0,-0.0035726407785609,0.0774855557368237,0.0176409245736163,0.07853987139986246
sst2,825,grasp,1,0.0531043809274482,-0.0270974150741526,0.0422908219658689,0.0
sst2,825,and,0,0.0261845003173482,0.0338141925385194,-0.00824642113487,0.004423231751756535
sst2,825,feel,1,0.005472011713726,0.0582425558470336,-0.0354421054629114,0.0
sst2,825,the,0,0.0018066017561456,0.028465148690259,-0.0204071050292841,0.05711328368494041
sst2,825,passion,1,0.0755465314677012,0.0960951460740789,-0.0297611958095257,0.02562256078853237
sst2,825,others,0,-0.0056186615972128,0.0070350935470006,0.0423228599178616,0.0
sst2,825,have,0,0.0233955650396418,-0.0126709119958599,0.0053583272059167,0.0
sst2,825,for,0,0.0033536172369548,0.0307059563784633,-0.020174253287725,0.15305946362955014
sst2,825,their,0,0.0169715086749456,0.0161841985984688,0.0230134714225444,0.05711328368494041
sst2,825,work,0,0.0138937636889713,-0.0035782281366973,-0.0036311021660332,0.1018833454604761
sst2,825,.,0,-0.0523866564587591,0.049964998417463,0.0132566442768571,0.0
sst2,444,the,0,0.0003352217439187,-0.0278036695203979,-0.0225681181613449,0.07893542998824046
sst2,444,last,0,0.0003352217439187,0.0098088943056602,0.0172375160117537,0.0
sst2,444,20,0,0.0003352217439187,-0.0319988200697463,-0.0087258253528862,0.0
sst2,444,minutes,0,-0.011212517865375,-0.0604763300152782,0.0349103782301886,0.0
sst2,444,are,0,-0.0149828710655847,-0.0055805933502046,-0.023821697304429,0.07649033528898691
sst2,444,somewhat,1,-0.0125925050205974,0.0153180438490749,-0.0461707915022729,0.022025506200648914
sst2,444,redeeming,1,0.0124439450278247,0.0103570972046438,0.0680831068870878,0.0
sst2,444,",",0,0.0096201327787462,-0.0066253077249917,0.0318603473625354,0.0
sst2,444,but,1,-0.0740061047759526,-0.0786201711056086,-0.0353982686438405,0.0072707557580617786
sst2,444,most,1,-0.0329440674214788,-0.0382049543152058,-0.0124640021409459,0.0
sst2,444,of,0,-0.0290203868405262,-0.0119540318966475,-0.0427584057310753,0.07979371779389866
sst2,444,the,0,-0.0271736399599413,-0.0188838727469335,0.0239637134373819,0.07893542998824046
sst2,444,movie,0,-0.0651488244361979,-0.0865195254635302,-0.0148005465999233,0.0
sst2,444,is,0,-0.0512870579587119,-0.0391393499742325,0.0211241748354917,0.0
sst2,444,the,0,-0.0202191754033757,-0.0135891472758032,0.0469504449611457,0.07893542998824046
sst2,444,same,1,-0.0609839870815882,-0.071946232614935,0.045277517816958,0.0
sst2,444,teenage,0,-0.0401143694422585,-0.0252283307378086,0.0204868310631322,0.0
sst2,444,american,0,-0.0088841680504689,0.0048886391492388,0.0012564615436661,0.0
sst2,444,road-trip,0,-0.0074392570815841,-0.0063124053821756,0.014761109732009,0.03643047637158224
sst2,444,drek,1,-0.0197690408200307,-0.0155359071332023,-0.0005455397229923,0.0
sst2,444,we,0,-0.0189151477460918,-0.0003205919798989,-0.012761390003606,0.0
sst2,444,'ve,0,-0.0164237062869596,0.0032472183475104,0.0006558256098469,0.0
sst2,444,seen,0,-0.0291345935317899,-0.0109080896253857,-0.0087830735674076,0.0
sst2,444,before,1,-0.03503392375102,-0.0259652154215631,0.0145435983642947,0.0
sst2,444,-,0,-0.0279757452547195,-0.0233012013480917,-0.0081010687719473,0.0
sst2,444,only,0,-0.0676391155611,-0.0248487739365041,0.0224230595694812,0.0
sst2,444,this,0,-0.0189090461924468,-0.0159342043991775,0.0214825829430646,0.0
sst2,444,time,0,-0.0091020038101244,0.0034626350542265,0.0337875250122334,0.0
sst2,444,you,0,-0.0119279597225871,0.0031131416444528,0.0200435987505521,0.0
sst2,444,have,1,-0.0192297319347602,-0.0410609185617387,-0.0301144941444311,0.0
sst2,444,to,1,-0.0131555850837187,-0.0123455448714029,-0.0252681104244872,0.030444291264712577
sst2,444,read,0,-0.0033235845745599,0.0110108061696856,0.0034506555842826,0.0
sst2,444,the,0,-0.0010362965063667,-0.0078623215616262,0.0081813926816091,0.07893542998824046
sst2,444,fart,1,-0.0259459071753879,-0.0521208457430906,0.0430262186353037,0.034069227616396865
sst2,444,jokes,1,-0.0510222675803526,-0.020003118258866,0.038476732495109,0.034069227616396844
sst2,7,or,0,-0.1435385798959523,-0.2453083736836463,0.1619636348913194,0.0015614936920523433
sst2,7,doing,0,0.0177277987582062,-0.0239957489821714,-0.0216415496300153,0.023915871192523697
sst2,7,last,0,-0.0965634617646865,-0.0896034892922731,-0.0569798676811585,0.0006245999204008277
sst2,7,year,0,-0.1070750806107664,-0.07678517694317,-0.1160818250187354,0.016843758946393204
sst2,7,'s,0,-0.015816321729049,0.0144042630518938,-0.025590362946062,0.0006245999204008277
sst2,7,taxes,1,-0.0716690244387038,-0.2080844004605733,0.0306335104579189,0.002222487274640367
sst2,7,with,0,0.003025056479955,0.0018643053154887,-0.1112349761193943,4.274225529214334e-05
sst2,7,your,0,-0.0907235812600685,-0.0113979754997634,0.1322362912044597,0.01789984689548937
sst2,7,ex-wife,1,-0.0474877702164585,-0.0622946686343726,0.0240369359535245,0.014177144323083287
sst2,7,.,0,-0.0425429378730873,-0.0115660071930604,0.0450179135111207,0.0
sst2,786,the,0,-0.0066936077832031,-0.0437186319203732,0.026631425492129,0.024896699599528626
